id,conversation_id,date,time,tweet,language,timestamp
1317826127122092035,1316688671047905280,2020-10-18,15:53:27,@SolidarnaPL @ZiobroPL 🤣🤣🤣,und,2020-10-18 15:53:27
1317123053558575105,1316688671047905280,2020-10-16,17:19:41,"@SolidarnaPL @ZiobroPL Blida, Lepper a teraz zabieracie się za Giertycha, kto następny??  https://t.co/GHfbBswD24",pl,2020-10-16 17:19:41
1317063593188331520,1317000622932168706,2020-10-16,13:23:25,@SolidarnaPL Przyjaciela kościelnych zboczeńców i pedofilia.,pl,2020-10-16 13:23:25
1317057493449793542,1317057493449793542,2020-10-16,12:59:10,@SolidarnaPL @ZiobroPL co dalej?!,pl,2020-10-16 12:59:10
1317051099736662021,1316688671047905280,2020-10-16,12:33:46,@SolidarnaPL @ZiobroPL Jebnij się w ten pusty i zakompleksiony łeb .  Jakim prawem do belzebuba z Torunia wysyłasz podatnika pieniądze ? Ty sobie kurwa skarbonkę z budżetu zrobiłeś . Jaki obywatel nienawidzę Cię zakłamana mordo . Spierdalaj,pl,2020-10-16 12:33:46
1317028812463480838,1317028357578567682,2020-10-16,11:05:12,"@SolidarnaPL Czemu to właśnie oko? Czemu nie noga zamiast oka? I czemu dookoła oka ten trik z trójkąta? Ja tego nie rozumiem, nie lubię, się boje, bo to jest Kanta arytmetyka.",pl,2020-10-16 11:05:12
1317026055488786433,1317021501074309125,2020-10-16,10:54:15,@SolidarnaPL Ilość prelegentów -durniów z ChamPISHołoty na tej konferencji poraża....,pl,2020-10-16 10:54:15
1317012988788953088,1317000622932168706,2020-10-16,10:02:20,@SolidarnaPL No i co? Jak rzadzacy nie radzą sobie z #COVID19,pl,2020-10-16 10:02:20
1317001907391647744,1317000622932168706,2020-10-16,09:18:18,@SolidarnaPL  https://t.co/dBlsLOda9N,und,2020-10-16 09:18:18
1316990747200098304,1316688671047905280,2020-10-16,08:33:57,@SolidarnaPL @ZiobroPL Zabiorą pieniążki to skończycie głupoty gadać,pl,2020-10-16 08:33:57
1316961694091038721,1316688671047905280,2020-10-16,06:38:30,"@SolidarnaPL @ZiobroPL Zbyszku⁉️Jeśli boisz się o swoją suwerenność, to dlaczego twoją partią i tobą rządzi Kaczyński❓",pl,2020-10-16 06:38:30
1316813581703409666,1316688671047905280,2020-10-15,20:49:57,@SolidarnaPL @ZiobroPL Mów za siebie mister null.  Dziś dla Polek i Polaków liczy się jednaliczba. 8099...,pl,2020-10-15 20:49:57
1316775642524983296,1316688671047905280,2020-10-15,18:19:12,"@SolidarnaPL @ZiobroPL Do: Ministerstwo Sprawiedliwości witam, proszę o informację czy posiadają Państwo statystyki ilu członków Platformy Obywatelskiej zostało skazanych i osadzonych w więzieniu za - jak to krzyczał pan Brudziński - komunizm i złodziejstwo. Dziękuję Sybilla Malina Wąsowska",pl,2020-10-15 18:19:12
1316760315418284032,1316688671047905280,2020-10-15,17:18:18,@SolidarnaPL @ZiobroPL Zamachać  to się zamachają a Ziobrę nie zamachają . 😊,pl,2020-10-15 17:18:18
1316739033003945984,1316688671047905280,2020-10-15,15:53:43,@SolidarnaPL @ZiobroPL Rząd który łamie prawo każdego dnia wprowadzając bezprawne Nazistowskie restrykcje mówi o prawie. Co jest z wami nie tak?,pl,2020-10-15 15:53:43
1316733235381010432,1316688671047905280,2020-10-15,15:30:41,@SolidarnaPL @ZiobroPL Zero - będziesz siedział!,pl,2020-10-15 15:30:41
1316728240917053441,1316688671047905280,2020-10-15,15:10:50,"@SolidarnaPL @DariuszMatecki @ZiobroPL Posłowie partii rządzącej poparli projekt zakazujący znieważania gejów i lesbijek. Miałoby grozić za to aż pięć lat więzienia – informuje ""Rzeczpospolita"". https://t.co/GEBwrA9gsT",pl,2020-10-15 15:10:50
1316727701584121856,1316688671047905280,2020-10-15,15:08:42,"@SolidarnaPL @ZiobroPL Wyprowadz się za granicę, na wschód, tam będziesz miał wszystko, może prawie wszystko narodowe. Powodzenia.",pl,2020-10-15 15:08:42
