id,conversation_id,date,time,tweet,language,timestamp
1318098561746206721,1318095005387456514,2020-10-19,09:56:00,"@inicjatywaPL @barbaraanowacka Ja wiem, że pani chciałaby zabić jak najwięcej dzieci ale proszę nie straszyć kobiet porodem, bo to najnaturalniejsza rzecz na świecie.",pl,2020-10-19 09:56:00
1317900708482633728,1317816678227607553,2020-10-18,20:49:48,"@inicjatywaPL @barbaraanowacka W takich chwilach życzę tym co to podpiszą bolesnego gnicia jąder (to facetom), a głupim babom traumy do końca życia z powodu urodzenia takiego uszkodzonego i niezdolnego do samodzielnego życia płodu. Dodatkowo powinny dostawać wpierdol i brak wsparcia o tych facetów powyżej.",pl,2020-10-18 20:49:48
1317867843489304578,1317816678227607553,2020-10-18,18:39:13,"@inicjatywaPL @barbaraanowacka Polen ist ein Polenland, kein deutsches Land mit islamischem Gestank",de,2020-10-18 18:39:13
1317755989291159552,1317463699368693760,2020-10-18,11:14:45,@inicjatywaPL @barbaraanowacka @Dariusz_Jonski @MorawieckiM  https://t.co/i5YT6EcSqv,und,2020-10-18 11:14:45
1317753814590672896,1317463699368693760,2020-10-18,11:06:06,"@inicjatywaPL @barbaraanowacka @Dariusz_Jonski @MorawieckiM Rzad zablokowal milion szczepionek p/ grypie, ktore mialy  byc  dystrybuowane przez apteki. Poprzednio tak samo z Pregenarem 13, ktory byl i jest trudno dostępny w aptekach.",pl,2020-10-18 11:06:06
1317496273654734849,1317463699368693760,2020-10-17,18:02:44,"@inicjatywaPL @barbaraanowacka @Dariusz_Jonski @MorawieckiM Powiedzcie @Dariusz_Jonski-emu, że interpelacja to _pytanie_ a nie wnoszenie wniosków (""Wnosimy o uchylenie zakazu""), bo się znowu ośmieszy.  https://t.co/UTf5aqDaNo",pl,2020-10-17 18:02:44
1317473914663194625,1317463699368693760,2020-10-17,16:33:53,@inicjatywaPL @Dariusz_Jonski @MorawieckiM Dlaczego nie razem z @Platforma_org ?,pl,2020-10-17 16:33:53
1317463815471173632,1317463699368693760,2020-10-17,15:53:45,@inicjatywaPL @Dariusz_Jonski @MorawieckiM Może w niektórych siłowniach w wybranych godzinach można zachować dystans ALE W SZATNI JUŻ NIE GŁUPCZE. DODAYKOWO SZAFEK NIKT NIE DEZYNFEKUJE.,pl,2020-10-17 15:53:45
1317166679198236674,1317029480540655617,2020-10-16,20:13:02,"@inicjatywaPL @Dariusz_Jonski Mordowanie niewinnych i bezbronnych, to wasza specjalność",pl,2020-10-16 20:13:02
1317042710386249728,1317029480540655617,2020-10-16,12:00:26,"@inicjatywaPL @barbaraanowacka No proszę,kucharka,niby profesorka i komunistyczny pachołek.",pl,2020-10-16 12:00:26
1317030200459276288,1317029480540655617,2020-10-16,11:10:43,@inicjatywaPL  https://t.co/PTPIt82jyI,und,2020-10-16 11:10:43
1316314438258098176,1316017341205897216,2020-10-14,11:46:32,@inicjatywaPL A ile wziął ten oszust??  https://t.co/PLMHDRvaY0,pl,2020-10-14 11:46:32
1316297425754169346,1316017341205897216,2020-10-14,10:38:56,@inicjatywaPL @SokzBurakaco_uk Dopóki ludzie nie 'zajarzą' i nie zareagują będzie eskalacja tego syfu.,pl,2020-10-14 10:38:56
1316275811356487680,1316017341205897216,2020-10-14,09:13:03,@inicjatywaPL To na badania nad skuteczną walką kościoła z Covidem. Efekty już są...  https://t.co/OefW3KLVIo,pl,2020-10-14 09:13:03
1316218365984346113,1316017341205897216,2020-10-14,05:24:47,@inicjatywaPL @glorifyday Bo kościół bardzo biedny jest.. k.m!,pl,2020-10-14 05:24:47
1316159243838459904,1316017341205897216,2020-10-14,01:29:51,@inicjatywaPL Q.... ŹWA a ja wpłacałam kasę na pomoc szpitalom... A oni dooop na uczelnię.....,pl,2020-10-14 01:29:51
1316111632024702978,1316017341205897216,2020-10-13,22:20:39,"@inicjatywaPL Oczywiście opozycja tego nie wykorzysta. PiS się podkłada, oddaje się opozycji na tacy i nic. Zero reakcji.",pl,2020-10-13 22:20:39
1316109996355186693,1316017341205897216,2020-10-13,22:14:09,@inicjatywaPL Wychłostać jednego i drugiego a potem wyrzucić poza nawias społeczeństwa! 😠,pl,2020-10-13 22:14:09
1316084068950388737,1316017341205897216,2020-10-13,20:31:08,@inicjatywaPL @barbaraanowacka Pokurwiony kraj pokurwiony rząd czego się spodziewać ...chcialy katoliby wstać z kolan to mają 😂😂😂😂,pl,2020-10-13 20:31:08
1316083729450885120,1316017341205897216,2020-10-13,20:29:47,@inicjatywaPL uczelnia prowadzona przez Jezuitów,pl,2020-10-13 20:29:47
1316083677521227776,1316017341205897216,2020-10-13,20:29:35,"@inicjatywaPL @Arabezka No brawo, zajebiście!",pl,2020-10-13 20:29:35
1316081192559693828,1316017341205897216,2020-10-13,20:19:42,"@inicjatywaPL Żeby ""obesrało"" rządzących i dysponujących pieniędzmi podatnika!🤮🤮🤮",pl,2020-10-13 20:19:42
1316041413747003399,1316017341205897216,2020-10-13,17:41:38,@inicjatywaPL @GiertychRoman @Adbodnar @lis_tomasz,und,2020-10-13 17:41:38
1316022951695720453,1316017341205897216,2020-10-13,16:28:16,@inicjatywaPL @barbaraanowacka Raczej sk...o. Nazywajmy rzeczy po imieniu.  Raczej nie czas i miejsce na pudrowanie g...,pl,2020-10-13 16:28:16
1313692954545008640,1312713046415020033,2020-10-07,06:09:42,"@inicjatywaPL @barbaraanowacka A Pamiętacie Wasze obiecanki lewą strono PZPR? TO CO PONIŻEJ TYCZY SIĘ I ICH, I WAS..  https://t.co/jt7QAr3FDy",pl,2020-10-07 06:09:42
1313015777348517888,1312713046415020033,2020-10-05,09:18:50,@inicjatywaPL @barbaraanowacka Mamy bo nie zapobiegamy. Bardzo by mnie interesowała statystyka dotycząca zachorowatelności na raka szyjki w krajach gdzie kobiety nie noszą dżinsów i hamującej obieg krwi w bardzo wrażliwych u kobiet okolicach pasa. No i ta chemia środków antykoncepcyjnych.,pl,2020-10-05 09:18:50
1313015634196942848,1312713046415020033,2020-10-05,09:18:16,"@inicjatywaPL Nie zadbaliście o logikę w pierwszym zdaniu: ""Co roku na raka piersi umiera 6 tys. Polek, a Polska jest jedynym krajem w Europie, w którym ta liczba rośnie.""  Tłumaczy się na: ""Polska jest jedynym krajem w Europie, w którym rośnie liczba Polek umierających na raka."" :D",pl,2020-10-05 09:18:16
1313014482097012736,1312713046415020033,2020-10-05,09:13:41,@inicjatywaPL @barbaraanowacka  https://t.co/JHIVmSpbJg,und,2020-10-05 09:13:41
1312737227726823424,1312713046415020033,2020-10-04,14:51:59,@inicjatywaPL @Dariusz_Jonski Debile! Co ma do tego propaganda? Napiszcie ile PiS przeznacza na onkologię.,pl,2020-10-04 14:51:59
1312469703860789248,1312324061989670912,2020-10-03,21:08:56,@inicjatywaPL @barbaraanowacka @Gasiuk_Pihowicz @Dariusz_Jonski @MichalSzczerba PiS pewnie zrobi odwet na wydatki Kidawy w kampanii prowadzącego przez Nowaka 8 mln.,pl,2020-10-03 21:08:56
1312437723504893955,1312324061989670912,2020-10-03,19:01:51,"@inicjatywaPL @barbaraanowacka @Gasiuk_Pihowicz @Dariusz_Jonski @MichalSzczerba Nareszcie ,a co robiliście przez ostatnie piec lat?",pl,2020-10-03 19:01:51
1312338595894755328,1312324061989670912,2020-10-03,12:27:57,"@inicjatywaPL @barbaraanowacka @Gasiuk_Pihowicz @Dariusz_Jonski @MichalSzczerba Joński, idiota od kiełbasy nie wytrzymał ze Szczerbą, idiota od urodzenia i przydzielili mu medalistkę Nowacką, idiotkę od aborcji.",pl,2020-10-03 12:27:57
1312327041858052097,1312324061989670912,2020-10-03,11:42:03,@inicjatywaPL @barbaraanowacka @Gasiuk_Pihowicz @Dariusz_Jonski @MichalSzczerba Joński to powinien bardziej w Ministerstwie Kiełbasy kontrolować.,pl,2020-10-03 11:42:03
1312326558993059841,1312324061989670912,2020-10-03,11:40:08,"@inicjatywaPL @barbaraanowacka @Gasiuk_Pihowicz @Dariusz_Jonski @MichalSzczerba @Maianmiech Obawiam się, iż wraz z owymi kontrolami, coraz więcej zdarzać będzie się tajemniczych, czy też ""przypadkowych"" tragicznych śmierci, zgonów ludzi, którzy są w owych to zespołach lustracyjnych. PS. Owszem, Polska to nie KRLD jeszcze, ale już Rosja Putina-co i owszem...",pl,2020-10-03 11:40:08
1312325928698118144,1312324061989670912,2020-10-03,11:37:37,@inicjatywaPL @barbaraanowacka @Gasiuk_Pihowicz @Dariusz_Jonski @MichalSzczerba To nic nie da. Zadna prokuratura nawet nie ruszy palcem w sprawie pisowskich afer.,pl,2020-10-03 11:37:37
1311987849240117249,1311975802800611329,2020-10-02,13:14:13,@inicjatywaPL @barbaraanowacka Pewno dostala tez pare pal  od Francuskiego rzadu🤬💩😪😂😡🤣,pl,2020-10-02 13:14:13
1311336543689342976,1311309049301020672,2020-09-30,18:06:10,"@inicjatywaPL @barbaraanowacka Aa no jasne, bo jak akt wandalizmu ""potępia homofobię"" to jest usprawiedliwiony. 🚑",pl,2020-09-30 18:06:10
