id,date,time,username,name,timestamp
1317415092359696386,2020-10-17,12:40:09,pisorgpl,Prawo i Sprawiedliwość,2020-10-17 12:40:09
1317154036290904065,2020-10-16,19:22:48,pisorgpl,Prawo i Sprawiedliwość,2020-10-16 19:22:48
1317105252898951169,2020-10-16,16:08:57,pisorgpl,Prawo i Sprawiedliwość,2020-10-16 16:08:57
1317070751418191873,2020-10-16,13:51:51,pisorgpl,Prawo i Sprawiedliwość,2020-10-16 13:51:51
1316969732403245057,2020-10-16,07:10:26,pisorgpl,Prawo i Sprawiedliwość,2020-10-16 07:10:26
1316801926235815938,2020-10-15,20:03:38,pisorgpl,Prawo i Sprawiedliwość,2020-10-15 20:03:38
1316800745274998784,2020-10-15,19:58:57,pisorgpl,Prawo i Sprawiedliwość,2020-10-15 19:58:57
1316774232710352898,2020-10-15,18:13:36,pisorgpl,Prawo i Sprawiedliwość,2020-10-15 18:13:36
1316773224005472256,2020-10-15,18:09:35,pisorgpl,Prawo i Sprawiedliwość,2020-10-15 18:09:35
1316766114949595137,2020-10-15,17:41:20,pisorgpl,Prawo i Sprawiedliwość,2020-10-15 17:41:20
1316765335543001088,2020-10-15,17:38:14,pisorgpl,Prawo i Sprawiedliwość,2020-10-15 17:38:14
1316765149034930178,2020-10-15,17:37:30,pisorgpl,Prawo i Sprawiedliwość,2020-10-15 17:37:30
1316765041073545221,2020-10-15,17:37:04,pisorgpl,Prawo i Sprawiedliwość,2020-10-15 17:37:04
1316764924329238531,2020-10-15,17:36:36,pisorgpl,Prawo i Sprawiedliwość,2020-10-15 17:36:36
1316764644334329856,2020-10-15,17:35:30,pisorgpl,Prawo i Sprawiedliwość,2020-10-15 17:35:30
1316764319217053700,2020-10-15,17:34:12,pisorgpl,Prawo i Sprawiedliwość,2020-10-15 17:34:12
1316764176547827717,2020-10-15,17:33:38,pisorgpl,Prawo i Sprawiedliwość,2020-10-15 17:33:38
1316763519942037505,2020-10-15,17:31:02,pisorgpl,Prawo i Sprawiedliwość,2020-10-15 17:31:02
1316763337435340802,2020-10-15,17:30:18,pisorgpl,Prawo i Sprawiedliwość,2020-10-15 17:30:18
1316762888242159616,2020-10-15,17:28:31,pisorgpl,Prawo i Sprawiedliwość,2020-10-15 17:28:31
1316762480325136386,2020-10-15,17:26:54,pisorgpl,Prawo i Sprawiedliwość,2020-10-15 17:26:54
1316717552475820035,2020-10-15,14:28:22,pisorgpl,Prawo i Sprawiedliwość,2020-10-15 14:28:22
1316717037645897728,2020-10-15,14:26:19,pisorgpl,Prawo i Sprawiedliwość,2020-10-15 14:26:19
1316715769162543106,2020-10-15,14:21:17,pisorgpl,Prawo i Sprawiedliwość,2020-10-15 14:21:17
1316681484636430336,2020-10-15,12:05:03,pisorgpl,Prawo i Sprawiedliwość,2020-10-15 12:05:03
1316607305207762950,2020-10-15,07:10:17,pisorgpl,Prawo i Sprawiedliwość,2020-10-15 07:10:17
